Date,Ticker,Open,High,Low,Close,Volume,Target
2021-03-24,SOXL,35.630001068115234,36.130001068115234,32.54999923706055,32.59000015258789,26195900.0,1
2021-03-25,SOXL,30.93000030517578,33.18000030517578,30.100000381469727,32.810001373291016,30291400.0,1
2021-03-26,SOXL,32.810001373291016,37.7400016784668,32.709999084472656,37.68999862670898,35670300.0,1
2021-03-29,SOXL,36.380001068115234,36.90999984741211,34.5,35.790000915527344,28422700.0,1
2021-03-30,SOXL,35.119998931884766,35.779998779296875,34.279998779296875,35.52000045776367,17926000.0,1
2021-03-31,SOXL,36.43000030517578,38.97999954223633,36.34999847412109,38.209999084472656,25362500.0,1
2021-04-01,SOXL,40.04999923706055,42.43999862670898,40.04999923706055,42.40999984741211,27795500.0,0
2021-04-05,SOXL,44.52999877929688,45.29999923706055,42.90999984741211,45.0,26445800.0,0
2021-04-06,SOXL,44.119998931884766,44.970001220703125,42.06999969482422,43.380001068115234,17961500.0,0
2021-04-07,SOXL,43.9900016784668,44.0,42.34000015258789,43.380001068115234,12421800.0,0
2021-04-08,SOXL,44.75,45.0,43.59999847412109,44.790000915527344,12957100.0,0
2021-04-09,SOXL,43.83000183105469,44.5,43.130001068115234,44.47999954223633,10748500.0,0
2021-04-12,SOXL,43.720001220703125,43.790000915527344,41.79999923706055,43.09000015258789,14926000.0,0
2021-04-13,SOXL,44.0,44.130001068115234,41.56999969482422,42.68999862670898,14056400.0,0
2021-04-14,SOXL,42.38999938964844,43.470001220703125,40.630001068115234,41.27000045776367,12838600.0,1
2021-04-15,SOXL,42.34999847412109,43.65999984741211,41.619998931884766,43.470001220703125,13642000.0,0
2021-04-16,SOXL,43.5099983215332,43.63999938964844,42.47999954223633,42.75,11016200.0,0
2021-04-19,SOXL,41.77000045776367,42.290000915527344,38.25,39.59999847412109,20268200.0,1
2021-04-20,SOXL,39.0099983215332,39.52999877929688,37.040000915527344,37.709999084472656,13892000.0,1
2021-04-21,SOXL,37.93000030517578,40.77000045776367,37.34000015258789,40.75,15160200.0,1
2021-04-22,SOXL,40.369998931884766,40.61000061035156,37.27000045776367,37.97999954223633,20962100.0,1
2021-04-23,SOXL,38.31999969482422,40.56999969482422,38.29999923706055,40.150001525878906,13212600.0,1
2021-04-26,SOXL,40.09000015258789,42.459999084472656,40.0,42.209999084472656,13528500.0,0
2021-04-27,SOXL,42.77999877929688,42.90999984741211,40.959999084472656,41.34000015258789,12557200.0,0
2021-04-28,SOXL,40.68000030517578,40.68999862670898,39.310001373291016,39.41999816894531,12753600.0,1
2021-04-29,SOXL,41.20000076293945,41.220001220703125,38.47999954223633,40.310001373291016,14812500.0,1
2021-04-30,SOXL,38.34999847412109,39.16999816894531,36.560001373291016,36.900001525878906,19385800.0,1
2021-05-03,SOXL,37.720001220703125,37.790000915527344,35.08000183105469,35.61000061035156,13899900.0,1
2021-05-04,SOXL,34.40999984741211,34.45000076293945,32.0,33.970001220703125,24428000.0,1
2021-05-05,SOXL,35.06999969482422,35.790000915527344,33.75,34.54999923706055,16034800.0,1
2021-05-06,SOXL,34.20000076293945,35.400001525878906,33.15999984741211,35.400001525878906,15387300.0,1
2021-05-07,SOXL,36.5099983215332,37.54999923706055,35.90999984741211,36.93000030517578,16784600.0,1
2021-05-10,SOXL,36.0,36.0,31.8799991607666,31.93000030517578,25439800.0,1
2021-05-11,SOXL,29.020000457763672,32.310001373291016,28.690000534057617,32.11000061035156,29951300.0,1
2021-05-12,SOXL,30.100000381469727,30.559999465942383,27.809999465942383,28.1299991607666,34045700.0,1
2021-05-13,SOXL,29.530000686645508,30.5,28.299999237060547,29.32999992370605,25520000.0,1
2021-05-14,SOXL,30.489999771118164,32.68000030517578,29.57999992370605,31.93000030517578,21881300.0,1
2021-05-17,SOXL,30.979999542236328,31.100000381469727,29.43000030517578,31.100000381469727,19224800.0,1
2021-05-18,SOXL,31.709999084472656,32.08000183105469,30.21999931335449,30.290000915527344,15262600.0,1
2021-05-19,SOXL,28.459999084472656,32.16999816894531,28.21999931335449,32.04999923706055,29208700.0,1
2021-05-20,SOXL,32.75,34.97999954223633,32.66999816894531,34.63999938964844,28593200.0,1
2021-05-21,SOXL,35.29999923706055,35.34000015258789,33.810001373291016,34.13999938964844,25100300.0,1
2021-05-24,SOXL,35.0,37.13999938964844,34.90999984741211,36.52999877929688,21577500.0,1
2021-05-25,SOXL,37.33000183105469,37.75,36.2400016784668,36.93999862670898,19468200.0,1
2021-05-26,SOXL,37.02999877929688,37.68000030517578,36.18999862670898,37.18000030517578,13436700.0,1
2021-05-27,SOXL,36.880001068115234,38.2599983215332,36.709999084472656,37.86000061035156,16449400.0,1
2021-05-28,SOXL,38.06999969482422,39.27000045776367,37.880001068115234,38.77999877929688,15891400.0,1
2021-06-01,SOXL,39.52000045776367,40.540000915527344,37.7400016784668,38.34000015258789,18159400.0,1
2021-06-02,SOXL,38.27000045776367,39.58000183105469,37.90999984741211,39.18999862670898,12370500.0,1
2021-06-03,SOXL,37.83000183105469,38.27999877929688,36.52000045776367,37.119998931884766,16945800.0,1
2021-06-04,SOXL,38.08000183105469,39.9900016784668,38.04999923706055,39.7400016784668,15960500.0,0
2021-06-07,SOXL,39.2599983215332,39.43999862670898,38.150001525878906,38.90999984741211,11453800.0,1
2021-06-08,SOXL,39.79999923706055,39.970001220703125,37.29999923706055,38.16999816894531,13475800.0,1
2021-06-09,SOXL,38.560001373291016,38.88999938964844,37.619998931884766,37.70000076293945,11721000.0,1
2021-06-10,SOXL,37.79999923706055,39.369998931884766,37.52000045776367,39.040000915527344,17601900.0,0
2021-06-11,SOXL,39.04999923706055,39.4900016784668,38.56999969482422,39.4900016784668,7971500.0,0
2021-06-14,SOXL,39.810001373291016,41.16999816894531,39.060001373291016,41.16999816894531,18513300.0,0
2021-06-15,SOXL,40.79999923706055,41.59999847412109,39.7400016784668,40.040000915527344,13301400.0,0
2021-06-16,SOXL,40.4900016784668,40.88999938964844,38.06999969482422,39.18000030517578,18089300.0,0
2021-06-17,SOXL,38.68999862670898,41.16999816894531,38.650001525878906,40.310001373291016,18466200.0,0
2021-06-18,SOXL,39.290000915527344,39.58000183105469,36.75,37.31999969482422,21346600.0,1
2021-06-21,SOXL,37.54999923706055,38.15999984741211,36.59000015258789,38.119998931884766,12722000.0,0
2021-06-22,SOXL,37.900001525878906,38.83000183105469,37.400001525878906,38.59999847412109,10500400.0,0
2021-06-23,SOXL,38.59999847412109,39.630001068115234,38.59999847412109,39.04999923706055,8615400.0,0
2021-06-24,SOXL,39.880001068115234,41.22999954223633,39.880001068115234,41.08000183105469,12716800.0,0
2021-06-25,SOXL,41.16999816894531,41.68999862670898,40.290000915527344,40.65999984741211,9244100.0,0
2021-06-28,SOXL,41.5,44.08000183105469,41.45000076293945,43.650001525878906,18209300.0,0
2021-06-29,SOXL,43.310001373291016,44.68999862670898,42.880001068115234,44.63999938964844,13090200.0,0
2021-06-30,SOXL,44.369998931884766,44.72999954223633,43.66999816894531,44.540000915527344,9830900.0,0
2021-07-01,SOXL,44.150001525878906,44.369998931884766,42.130001068115234,42.56999969482422,11578200.0,0
2021-07-02,SOXL,43.56999969482422,43.70000076293945,42.25,43.31999969482422,10933300.0,0
2021-07-06,SOXL,43.63999938964844,44.13999938964844,41.36000061035156,43.040000915527344,10020300.0,0
2021-07-07,SOXL,43.79999923706055,43.90999984741211,40.68999862670898,41.2400016784668,10623800.0,0
2021-07-08,SOXL,38.54999923706055,40.380001068115234,37.7599983215332,39.77999877929688,14764300.0,1
2021-07-09,SOXL,40.18000030517578,41.93999862670898,39.25,41.77000045776367,9799600.0,0
2021-07-12,SOXL,42.15999984741211,43.33000183105469,41.810001373291016,43.33000183105469,9021800.0,0
2021-07-13,SOXL,42.75,43.31999969482422,42.09999847412109,42.619998931884766,9289300.0,0
2021-07-14,SOXL,43.540000915527344,44.790000915527344,41.86000061035156,42.15999984741211,15361500.0,0
2021-07-15,SOXL,41.790000915527344,41.79999923706055,38.54999923706055,39.41999816894531,14968000.0,1
2021-07-16,SOXL,40.02999877929688,40.45000076293945,36.59000015258789,36.7599983215332,14425600.0,1
2021-07-19,SOXL,35.209999084472656,36.93000030517578,34.709999084472656,36.84000015258789,17527800.0,1
2021-07-20,SOXL,37.2400016784668,39.08000183105469,35.849998474121094,38.34000015258789,12487200.0,1
2021-07-21,SOXL,38.66999816894531,41.84999847412109,38.59999847412109,41.84999847412109,12599700.0,0
2021-07-22,SOXL,40.900001525878906,41.619998931884766,39.900001525878906,40.7400016784668,8148900.0,0
2021-07-23,SOXL,41.290000915527344,41.61000061035156,39.95000076293945,41.54999923706055,8740400.0,0
2021-07-26,SOXL,40.58000183105469,41.790000915527344,40.58000183105469,41.45000076293945,7703500.0,0
2021-07-27,SOXL,40.79999923706055,40.84999847412109,36.709999084472656,39.150001525878906,17917400.0,1
2021-07-28,SOXL,39.540000915527344,41.5,39.02000045776367,41.18000030517578,12983000.0,0
2021-07-29,SOXL,41.22999954223633,43.68999862670898,41.22999954223633,43.45000076293945,15318400.0,0
2021-07-30,SOXL,42.18999862670898,44.5,42.06999969482422,44.38999938964844,13599200.0,0
2021-08-02,SOXL,45.18999862670898,46.88999938964844,44.880001068115234,45.209999084472656,17018600.0,0
2021-08-03,SOXL,45.290000915527344,45.97999954223633,43.61000061035156,45.970001220703125,10801400.0,0
2021-08-04,SOXL,46.15999984741211,48.150001525878906,46.04999923706055,47.61000061035156,13768900.0,0
2021-08-05,SOXL,48.16999816894531,48.18999862670898,46.43999862670898,47.16999816894531,8580700.0,0
2021-08-06,SOXL,46.33000183105469,47.27000045776367,46.20000076293945,46.630001068115234,6202000.0,0
2021-08-09,SOXL,46.900001525878906,47.27000045776367,45.540000915527344,46.150001525878906,5943700.0,0
2021-08-10,SOXL,46.369998931884766,46.56999969482422,43.5,44.45000076293945,9994500.0,0
2021-08-11,SOXL,45.060001373291016,45.119998931884766,42.43000030517578,44.16999816894531,10016600.0,0
2021-08-12,SOXL,43.43999862670898,43.5,41.560001373291016,42.619998931884766,9746100.0,1
2021-08-13,SOXL,42.5,43.59999847412109,42.290000915527344,43.47999954223633,7655800.0,0
2021-08-16,SOXL,42.90999984741211,43.43000030517578,41.93000030517578,43.0099983215332,6658600.0,1
2021-08-17,SOXL,41.93000030517578,41.95000076293945,39.34000015258789,40.459999084472656,13983700.0,1
2021-08-18,SOXL,40.290000915527344,40.959999084472656,38.58000183105469,38.65999984741211,10760100.0,1
2021-08-19,SOXL,38.18000030517578,40.2599983215332,37.13999938964844,39.630001068115234,14855300.0,1
2021-08-20,SOXL,39.959999084472656,40.75,39.0099983215332,40.43000030517578,10732300.0,1
2021-08-23,SOXL,41.400001525878906,43.790000915527344,41.400001525878906,43.68999862670898,12229000.0,0
2021-08-24,SOXL,43.97999954223633,44.43999862670898,43.380001068115234,43.72999954223633,8557100.0,0
2021-08-25,SOXL,44.18000030517578,45.650001525878906,44.11000061035156,44.77999877929688,10125800.0,0
2021-08-26,SOXL,44.52000045776367,45.33000183105469,43.709999084472656,44.68000030517578,9529400.0,0
2021-08-27,SOXL,44.84999847412109,47.5,44.68999862670898,47.29999923706055,12358300.0,0
2021-08-30,SOXL,47.77999877929688,49.0,47.130001068115234,47.7400016784668,10291100.0,0
2021-08-31,SOXL,47.77000045776367,47.970001220703125,45.369998931884766,46.54999923706055,9620800.0,0
2021-09-01,SOXL,47.22999954223633,47.29999923706055,45.83000183105469,45.959999084472656,7246900.0,0
2021-09-02,SOXL,46.34999847412109,46.720001220703125,45.70000076293945,46.29999923706055,7168600.0,0
2021-09-03,SOXL,46.13999938964844,47.84999847412109,45.959999084472656,47.2400016784668,7374000.0,0
2021-09-07,SOXL,47.36000061035156,47.40999984741211,45.91999816894531,46.77000045776367,5660800.0,0
2021-09-08,SOXL,46.09999847412109,46.369998931884766,43.7599983215332,44.95000076293945,11787400.0,0
2021-09-09,SOXL,44.90999984741211,46.2599983215332,44.88999938964844,45.54999923706055,8643000.0,0
2021-09-10,SOXL,46.63999938964844,48.630001068115234,46.5099983215332,46.59000015258789,14399600.0,0
2021-09-13,SOXL,47.79999923706055,48.16999816894531,45.93000030517578,47.869998931884766,11356400.0,0
2021-09-14,SOXL,48.400001525878906,48.970001220703125,47.13999938964844,47.869998931884766,10129200.0,0
2021-09-15,SOXL,48.060001373291016,48.70000076293945,46.7599983215332,48.59000015258789,9321800.0,0
2021-09-16,SOXL,47.7400016784668,49.52999877929688,47.02000045776367,49.06999969482422,9094400.0,0
2021-09-17,SOXL,48.63999938964844,48.650001525878906,45.970001220703125,46.75,14478900.0,0
2021-09-20,SOXL,43.75,44.20000076293945,41.15999984741211,43.29999923706055,19454600.0,1
2021-09-21,SOXL,44.040000915527344,44.52000045776367,42.34999847412109,43.59999847412109,9972400.0,1
2021-09-22,SOXL,44.459999084472656,46.56999969482422,44.0099983215332,46.2599983215332,11093200.0,0
2021-09-23,SOXL,46.88999938964844,48.54999923706055,46.41999816894531,48.09999847412109,11819600.0,0
2021-09-24,SOXL,46.86000061035156,48.22999954223633,46.77999877929688,47.95000076293945,7465000.0,0
2021-09-27,SOXL,46.52000045776367,48.18000030517578,45.560001373291016,47.68999862670898,10241300.0,0
2021-09-28,SOXL,44.900001525878906,45.790000915527344,42.04999923706055,42.22999954223633,23988000.0,1
2021-09-29,SOXL,42.560001373291016,42.68000030517578,39.77999877929688,40.119998931884766,19889700.0,1
2021-09-30,SOXL,41.060001373291016,41.95000076293945,40.0,40.040000915527344,14470200.0,1
2021-10-01,SOXL,40.5,40.70000076293945,38.060001373291016,40.06999969482422,16368700.0,1
2021-10-04,SOXL,39.310001373291016,39.52000045776367,36.56999969482422,37.02000045776367,20555400.0,1
2021-10-05,SOXL,37.59999847412109,39.38999938964844,37.2599983215332,38.650001525878906,15194100.0,1
2021-10-06,SOXL,37.31999969482422,39.13999938964844,36.91999816894531,39.060001373291016,16403200.0,1
2021-10-07,SOXL,40.52999877929688,42.02999877929688,40.27000045776367,40.38999938964844,13234300.0,1
2021-10-08,SOXL,40.900001525878906,41.06999969482422,39.08000183105469,39.33000183105469,10297000.0,1
2021-10-11,SOXL,38.7599983215332,40.38999938964844,38.36000061035156,38.380001068115234,9446400.0,1
2021-10-12,SOXL,39.209999084472656,39.310001373291016,36.470001220703125,37.04999923706055,19847400.0,1
2021-10-13,SOXL,37.70000076293945,38.29999923706055,37.2400016784668,37.650001525878906,11660600.0,1
2021-10-14,SOXL,39.63999938964844,41.08000183105469,39.34000015258789,41.04999923706055,14800900.0,1
2021-10-15,SOXL,42.02999877929688,42.290000915527344,41.29999923706055,41.84000015258789,10988500.0,1
2021-10-18,SOXL,41.13999938964844,42.970001220703125,40.43999862670898,42.86000061035156,8498200.0,1
2021-10-19,SOXL,43.11000061035156,44.47999954223633,42.630001068115234,44.43000030517578,11476200.0,1
2021-10-20,SOXL,44.130001068115234,44.72999954223633,43.630001068115234,44.20000076293945,9908200.0,1
2021-10-21,SOXL,43.33000183105469,45.720001220703125,43.29999923706055,45.59000015258789,10019700.0,0
2021-10-22,SOXL,44.84000015258789,46.22999954223633,43.77000045776367,44.04999923706055,12691700.0,1
2021-10-25,SOXL,44.59999847412109,45.66999816894531,44.15999984741211,45.060001373291016,9706700.0,0
2021-10-26,SOXL,46.02000045776367,46.45000076293945,44.540000915527344,44.959999084472656,12067800.0,0
2021-10-27,SOXL,44.22999954223633,45.61000061035156,43.560001373291016,44.09000015258789,13076300.0,1
2021-10-28,SOXL,45.84000015258789,47.09999847412109,45.56999969482422,47.0,15904400.0,0
2021-10-29,SOXL,45.970001220703125,47.650001525878906,45.619998931884766,47.650001525878906,12735000.0,0
2021-11-01,SOXL,47.790000915527344,49.959999084472656,47.45000076293945,49.959999084472656,14647400.0,0
2021-11-02,SOXL,49.81999969482422,51.81999969482422,49.810001373291016,51.81999969482422,12421100.0,0
2021-11-03,SOXL,52.06999969482422,53.810001373291016,51.41999816894531,53.66999816894531,11472200.0,1
2021-11-04,SOXL,55.41999816894531,59.83000183105469,54.56999969482422,59.08000183105469,20539200.0,0
2021-11-05,SOXL,60.040000915527344,62.400001525878906,59.209999084472656,60.90999984741211,19536100.0,0
2021-11-08,SOXL,62.09999847412109,64.70999908447266,61.4900016784668,63.540000915527344,15603900.0,0
2021-11-09,SOXL,65.2699966430664,65.62999725341797,61.40999984741211,63.400001525878906,16385900.0,0
2021-11-10,SOXL,60.04999923706055,62.5,57.06999969482422,57.95000076293945,17648300.0,0
2021-11-11,SOXL,60.720001220703125,61.9900016784668,59.369998931884766,61.63999938964844,13055700.0,0
2021-11-12,SOXL,62.220001220703125,64.25,61.16999816894531,63.34999847412109,13052700.0,0
2021-11-15,SOXL,64.7300033569336,64.73999786376953,61.2599983215332,63.20000076293945,11837400.0,0
2021-11-16,SOXL,62.380001068115234,66.43000030517578,62.0099983215332,66.1500015258789,12693000.0,0
2021-11-17,SOXL,66.0,66.12999725341797,63.70000076293945,64.5199966430664,11636600.0,0
2021-11-18,SOXL,67.87000274658203,68.9000015258789,66.02999877929688,67.9800033569336,14102700.0,0
2021-11-19,SOXL,67.86000061035156,69.87000274658203,66.87999725341797,68.61000061035156,14527400.0,0
2021-11-22,SOXL,69.54000091552734,72.48999786376953,65.2300033569336,65.43000030517578,16809800.0,0
2021-11-23,SOXL,64.83000183105469,66.61000061035156,61.34999847412109,64.73999786376953,16233700.0,0
2021-11-24,SOXL,62.9900016784668,66.9000015258789,61.209999084472656,66.87999725341797,14762200.0,0
2021-11-26,SOXL,63.09999847412109,64.9800033569336,59.84999847412109,61.369998931884766,14919700.0,1
2021-11-29,SOXL,63.95000076293945,68.68000030517578,63.220001220703125,68.41000366210938,18352700.0,0
2021-11-30,SOXL,67.27999877929688,69.33999633789062,62.88999938964844,64.66999816894531,22246300.0,0
2021-12-01,SOXL,67.54000091552734,70.95999908447266,63.04999923706055,63.15999984741211,24798700.0,0
2021-12-02,SOXL,61.2599983215332,64.73999786376953,59.68000030517578,63.25,21014200.0,0
2021-12-03,SOXL,65.9000015258789,67.94999694824219,60.70000076293945,62.93000030517578,18842800.0,0
2021-12-06,SOXL,62.060001373291016,63.290000915527344,56.77999877929688,62.59999847412109,13816300.0,1
2021-12-07,SOXL,66.76000213623047,72.5199966430664,66.72000122070312,71.98999786376953,21654500.0,0
2021-12-08,SOXL,70.93000030517578,71.19999694824219,68.48999786376953,70.69000244140625,12500700.0,0
2021-12-09,SOXL,69.43000030517578,71.58999633789062,65.66000366210938,65.9000015258789,14533000.0,0
2021-12-10,SOXL,69.45999908447266,70.44999694824219,65.16999816894531,67.5999984741211,12329100.0,0
2021-12-13,SOXL,68.0199966430664,68.70999908447266,62.0,62.34000015258789,13561500.0,1
2021-12-14,SOXL,60.0,62.369998931884766,58.93999862670898,61.52000045776367,13311200.0,1
2021-12-15,SOXL,61.84000015258789,68.33999633789062,59.2400016784668,68.12000274658203,19005700.0,0
2021-12-16,SOXL,69.01000213623047,69.5,58.02000045776367,59.22999954223633,27692100.0,1
2021-12-17,SOXL,57.34000015258789,61.58000183105469,56.86000061035156,58.959999084472656,17729000.0,1
2021-12-20,SOXL,56.13999938964844,58.7599983215332,55.470001220703125,57.54999923706055,15681400.0,1
2021-12-21,SOXL,61.16999816894531,63.68999862670898,58.77000045776367,63.5,20477000.0,1
2021-12-22,SOXL,62.470001220703125,65.52999877929688,61.61000061035156,65.37999725341797,13011600.0,1
2021-12-23,SOXL,66.0,68.75,65.91999816894531,67.41000366210938,14507000.0,0
2021-12-27,SOXL,68.0999984741211,73.0,68.0,72.98999786376953,15598000.0,0
2021-12-28,SOXL,74.06999969482422,74.06999969482422,69.56999969482422,70.5199966430664,14401800.0,0
2021-12-29,SOXL,70.41999816894531,72.2300033569336,69.5999984741211,71.0,10702000.0,0
2021-12-30,SOXL,70.5,71.33999633789062,67.88999938964844,68.36000061035156,11188200.0,0
2021-12-31,SOXL,68.69999694824219,70.0999984741211,67.83000183105469,68.01000213623047,10152000.0,0
2022-01-03,SOXL,69.05000305175781,72.11000061035156,68.38999938964844,72.0999984741211,15794800.0,0
2022-01-04,SOXL,72.58000183105469,74.20999908447266,66.04000091552734,71.06999969482422,21988000.0,0
2022-01-05,SOXL,69.58999633789062,71.41999816894531,63.93999862670898,64.01000213623047,20821000.0,1
2022-01-06,SOXL,64.08999633789062,66.38999938964844,61.84999847412109,65.54000091552734,19343100.0,1
2022-01-07,SOXL,65.08000183105469,66.05000305175781,59.13999938964844,59.7400016784668,22625900.0,1
2022-01-10,SOXL,57.34000015258789,60.18999862670898,53.81999969482422,60.0,25112700.0,1
2022-01-11,SOXL,59.09000015258789,63.43999862670898,57.880001068115234,63.290000915527344,22053900.0,1
2022-01-12,SOXL,64.98999786376953,66.4000015258789,62.63999938964844,64.58000183105469,19392000.0,1
2022-01-13,SOXL,67.5,69.18000030517578,59.58000183105469,60.20000076293945,28866500.0,1
2022-01-14,SOXL,58.7599983215332,64.54000091552734,58.560001373291016,64.4800033569336,23880600.0,1
2022-01-18,SOXL,60.90999984741211,61.380001068115234,55.5,55.97999954223633,29055200.0,1
2022-01-19,SOXL,57.47999954223633,58.15999984741211,50.72999954223633,50.81999969482422,28683300.0,1
2022-01-20,SOXL,52.119998931884766,53.20000076293945,45.810001373291016,45.9900016784668,32438800.0,1
2022-01-21,SOXL,45.220001220703125,48.93000030517578,43.400001525878906,43.709999084472656,45826500.0,1
2022-01-24,SOXL,41.0,45.47999954223633,36.619998931884766,45.45000076293945,53548700.0,1
2022-01-25,SOXL,41.77000045776367,43.34999847412109,39.380001068115234,40.18999862670898,40326300.0,1
2022-01-26,SOXL,43.77999877929688,47.09999847412109,40.09999847412109,42.119998931884766,46405000.0,1
2022-01-27,SOXL,43.400001525878906,43.45000076293945,36.0,36.36000061035156,50033700.0,1
2022-01-28,SOXL,36.369998931884766,38.40999984741211,33.099998474121094,38.40999984741211,43946700.0,1
2022-01-31,SOXL,38.9900016784668,44.75,38.29999923706055,44.58000183105469,39362500.0,1
2022-02-01,SOXL,45.88999938964844,46.09999847412109,42.290000915527344,45.90999984741211,37795600.0,1
2022-02-02,SOXL,48.470001220703125,49.5,46.459999084472656,49.34000015258789,40548600.0,1
2022-02-03,SOXL,45.58000183105469,47.79999923706055,42.150001525878906,42.630001068115234,32875300.0,1
2022-02-04,SOXL,42.08000183105469,44.52000045776367,40.369998931884766,43.459999084472656,30575600.0,1
2022-02-07,SOXL,43.63999938964844,45.52000045776367,42.86000061035156,43.40999984741211,28382000.0,1
2022-02-08,SOXL,42.75,46.880001068115234,42.540000915527344,46.59999847412109,33686800.0,1
2022-02-09,SOXL,48.43000030517578,51.22999954223633,46.709999084472656,51.02000045776367,35302800.0,1
2022-02-10,SOXL,47.58000183105469,52.209999084472656,45.58000183105469,46.41999816894531,51371000.0,1
2022-02-11,SOXL,46.560001373291016,47.650001525878906,38.41999816894531,39.540000915527344,51212800.0,1
2022-02-14,SOXL,39.75,41.84999847412109,37.86000061035156,39.59000015258789,43218400.0,1
2022-02-15,SOXL,41.900001525878906,46.290000915527344,41.66999816894531,46.0099983215332,39910800.0,1
2022-02-16,SOXL,44.06999969482422,46.5,43.040000915527344,46.09999847412109,35357600.0,1
2022-02-17,SOXL,44.119998931884766,44.38999938964844,40.66999816894531,40.869998931884766,41858900.0,1
2022-02-18,SOXL,41.13999938964844,41.34999847412109,37.77000045776367,39.630001068115234,46904100.0,1
2022-02-22,SOXL,38.22999954223633,41.560001373291016,36.83000183105469,38.61000061035156,49765600.0,1
2022-02-23,SOXL,40.06999969482422,41.29999923706055,35.630001068115234,35.90999984741211,52830600.0,1
2022-02-24,SOXL,31.809999465942383,40.04999923706055,31.549999237060547,39.93999862670898,68362100.0,1
2022-02-25,SOXL,40.0,41.84000015258789,38.15999984741211,41.77999877929688,40949000.0,1
2022-02-28,SOXL,40.20000076293945,42.22999954223633,38.560001373291016,41.0099983215332,43350600.0,1
2022-03-01,SOXL,40.77999877929688,41.29999923706055,35.349998474121094,36.58000183105469,46635000.0,1
2022-03-02,SOXL,37.470001220703125,40.880001068115234,37.22999954223633,40.119998931884766,41485400.0,1
2022-03-03,SOXL,40.650001525878906,40.869998931884766,36.81999969482422,37.54999923706055,45902800.0,1
2022-03-04,SOXL,36.630001068115234,37.41999816894531,33.36000061035156,34.77000045776367,46799000.0,1
2022-03-07,SOXL,34.81999969482422,35.599998474121094,29.5,29.57999992370605,50665800.0,1
2022-03-08,SOXL,29.670000076293945,34.34000015258789,28.479999542236328,31.15999984741211,68456500.0,1
2022-03-09,SOXL,34.119998931884766,35.65999984741211,33.06999969482422,34.93000030517578,46482400.0,1
2022-03-10,SOXL,33.06999969482422,33.20000076293945,30.799999237060547,32.75,43831500.0,1
2022-03-11,SOXL,34.15999984741211,34.41999816894531,30.5,30.690000534057617,34118300.0,1
2022-03-14,SOXL,30.01000022888184,30.850000381469727,27.299999237060547,27.90999984741211,49351500.0,1
2022-03-15,SOXL,28.450000762939453,31.71999931335449,28.01000022888184,31.51000022888184,42082900.0,1
2022-03-16,SOXL,33.040000915527344,36.400001525878906,32.060001373291016,36.29999923706055,55754000.0,1
2022-03-17,SOXL,35.25,37.0,34.31999969482422,36.95000076293945,37147500.0,1
2022-03-18,SOXL,36.61000061035156,39.66999816894531,35.599998474121094,39.16999816894531,39797700.0,1
2022-03-21,SOXL,38.70000076293945,39.970001220703125,36.880001068115234,39.0,38312100.0,1
2022-03-22,SOXL,38.790000915527344,41.02000045776367,38.630001068115234,39.59000015258789,34654100.0,1
2022-03-23,SOXL,38.5099983215332,39.9900016784668,36.59000015258789,36.68999862670898,38313200.0,1
2022-03-24,SOXL,37.81999969482422,42.25,37.29999923706055,42.09000015258789,44687200.0,1
2022-03-25,SOXL,42.06999969482422,42.369998931884766,39.75,42.0099983215332,36316000.0,1
2022-03-28,SOXL,41.20000076293945,42.810001373291016,39.31999969482422,42.709999084472656,35741000.0,1
2022-03-29,SOXL,44.84000015258789,46.0,43.11000061035156,45.58000183105469,40148500.0,1
2022-03-30,SOXL,44.709999084472656,45.20000076293945,40.68000030517578,41.34999847412109,38435700.0,1
2022-03-31,SOXL,41.2599983215332,41.84000015258789,38.41999816894531,38.77999877929688,38547400.0,1
2022-04-01,SOXL,39.06999969482422,39.33000183105469,34.619998931884766,36.290000915527344,57428500.0,1
2022-04-04,SOXL,36.58000183105469,38.220001220703125,36.16999816894531,37.959999084472656,28200500.0,1
2022-04-05,SOXL,37.09000015258789,37.2400016784668,32.529998779296875,32.880001068115234,57649600.0,1
2022-04-06,SOXL,30.850000381469727,32.099998474121094,29.559999465942383,30.51000022888184,69146900.0,1
2022-04-07,SOXL,30.25,31.420000076293945,28.65999984741211,30.51000022888184,55657300.0,1
2022-04-08,SOXL,29.86000061035156,29.959999084472656,28.149999618530277,28.290000915527344,71608900.0,1
2022-04-11,SOXL,27.040000915527344,27.709999084472656,26.34000015258789,26.489999771118164,60558200.0,1
2022-04-12,SOXL,28.040000915527344,28.84000015258789,25.86000061035156,26.239999771118164,66793200.0,1
2022-04-13,SOXL,26.770000457763672,28.540000915527344,26.309999465942383,28.030000686645508,50484000.0,1
2022-04-14,SOXL,28.549999237060547,28.6200008392334,25.540000915527344,25.61000061035156,51193200.0,1
2022-04-18,SOXL,25.26000022888184,27.670000076293945,25.15999984741211,26.979999542236328,49251700.0,1
2022-04-19,SOXL,26.68000030517578,28.88999938964844,26.21999931335449,28.75,45358800.0,1
2022-04-20,SOXL,30.06999969482422,30.850000381469727,28.239999771118164,28.5,51891900.0,1
2022-04-21,SOXL,29.600000381469727,30.56999969482422,25.809999465942383,26.209999084472656,53808500.0,1
2022-04-22,SOXL,26.100000381469727,26.559999465942383,24.3700008392334,24.450000762939453,57459200.0,1
